,prediction
9027,0.97702855
19379,0.8349841
13557,0.9746278
3836,0.6450247
1470,0.7703001
19442,0.6658802
10222,0.1612172
1536,0.47536886
4694,0.5469675
1244,0.66573316
21112,0.54883313
15315,0.9214769
18804,0.38327745
6093,0.2839591
215,0.83030355
1486,0.66928077
11972,0.56058985
13388,0.4384942
3244,0.3917442
6809,0.88895303
3943,0.5908359
21370,0.67301506
3897,0.5433457
6331,0.9403731
3761,0.6520543
208,0.480461
159,0.7587914
6848,0.5985636
4028,0.7060748
7457,0.17487891
15776,0.96037954
7503,0.9041124
3258,0.55643654
1374,0.6664805
12728,0.60023874
12767,0.30108473
16129,0.66704774
12668,0.29895145
9502,0.2018821
18193,0.69350344
3942,0.59259546
18640,0.7790525
19100,0.83168906
9869,0.30407783
3537,0.69001776
827,0.44204992
12836,0.24405926
6313,0.92997396
9945,0.34367374
278,0.73142684
7620,0.5462216
3823,0.48798248
13130,0.3581735
12441,0.392088
1684,0.6282039
4107,0.522135
16004,0.94316083
6644,0.47011837
6304,0.4544301
7067,0.27256867
3118,0.38346946
15638,0.39168724
19374,0.5411074
10576,0.60743105
10001,0.33363545
10309,0.35132328
13601,0.5527248
12716,0.40417883
13318,0.5634647
3066,0.19313855
13339,0.8411673
1065,0.54059786
16614,0.37936944
180,0.7544296
3606,0.62030655
3336,0.49620745
19283,0.61980927
3086,0.3497882
13221,0.8992717
6107,0.7262951
1313,0.6950425
6488,0.4238966
16403,0.66186583
6040,0.46253362
13550,0.4462787
15752,0.5745237
8925,0.33432344
6990,0.43070197
9682,0.63451326
12977,0.6153456
321,0.82643414
13396,0.55220014
19018,0.68364376
18037,0.6325927
11931,0.6169798
9772,0.31279743
4314,0.43842053
12039,0.56353855
6521,0.5289266
21365,0.5987499
3011,0.5994708
12839,0.8797071
994,0.70055467
21548,0.62059575
6894,0.87619025
18481,0.46731225
4187,0.46885976
9575,0.28635997
12395,0.6632975
6339,0.67848533
8953,0.43915468
3636,0.52480626
18914,0.6023233
15536,0.36744237
1306,0.7815067
12152,0.8319961
3728,0.65909475
11955,0.23658068
20976,0.6857186
9823,0.31796494
4419,0.73700935
9958,0.8770453
1310,0.6482315
7130,0.65703475
1386,0.7305773
661,0.6936848
7405,0.82994086
13501,0.31796303
7551,0.672322
14863,0.39140823
7039,0.4370447
7345,0.2818552
6004,0.2390065
12979,0.4689749
21558,0.6695301
15231,0.8098094
15768,0.41632205
18515,0.8241378
19383,0.86879224
16445,0.9444192
21374,0.64348847
13551,0.2732145
10618,0.35938665
18349,0.71516275
18341,0.7032915
21182,0.63706344
1760,0.77212256
20741,0.6423024
19326,0.63918555
19267,0.8459662
3463,0.48051897
19331,0.84172153
16075,0.8352656
929,0.81720537
7381,0.9847355
12646,0.6800825
7235,0.45971173
1710,0.7297743
10022,0.22022773
10408,0.27425382
1283,0.76335895
269,0.7476132
21299,0.6028899
9774,0.2851092
425,0.7637971
13331,0.63962764
20784,0.6028719
10608,0.09086713
13369,0.42772993
15218,0.3337935
7441,0.22549537
10104,0.35915753
1539,0.701206
949,0.7224483
12151,0.78136444
10392,0.8990408
7370,0.6727032
4122,0.43255132
15844,0.47753006
9190,0.9215585
18642,0.5957675
10362,0.18441314
6118,0.8408633
7184,0.8102759
4615,0.57348645
13083,0.89709806
9243,0.5792996
15319,0.20328918
16423,0.18891384
3029,0.49516177
9383,0.4442921
6209,0.59299064
19548,0.7306153
18573,0.7326982
3671,0.56771445
7498,0.57145774
7677,0.9371044
15720,0.46995482
6425,0.34538913
19530,0.79693526
12376,0.7990582
3133,0.6157037
13381,0.28080854
3389,0.49351656
19398,0.39704606
12293,0.763522
4565,0.6124422
16547,0.86802506
16585,0.69999707
9160,0.19292784
3518,0.5774265
18045,0.8349477
7201,0.44698682
9519,0.33446142
3176,0.5942214
20900,0.59411216
21487,0.48207742
21061,0.56191987
21540,0.6610794
9554,0.30536547
6659,0.73811984
1468,0.7078618
21044,0.5963637
6248,0.40815645
856,0.7190242
15427,0.8160423
15109,0.3451464
12195,0.32870626
1502,0.77129924
7220,0.20262358
76,0.72852194
16584,0.61394525
626,0.6058687
628,0.7169803
12508,0.5514479
13277,0.38562867
15141,0.16050099
6623,0.83945554
10628,0.66137624
452,0.5819946
12136,0.41027808
10619,0.38829824
7483,0.24987864
18598,0.6480091
4356,0.36748564
325,0.7301086
18103,0.6499893
7401,0.694013
4105,0.5864715
15969,0.659455
9731,0.19738781
15080,0.60973835
12760,0.748292
15115,0.6620148
9254,0.8554549
13145,0.93759143
10338,0.8688863
21038,0.6158194
1234,0.77340984
9765,0.4930757
10374,0.12767039
1168,0.6915629
4282,0.5130658
4058,0.59503525
15128,0.46238065
21418,0.7008741
3653,0.56693393
3672,0.5712621
3188,0.5472614
10508,0.92102003
4318,0.6217728
596,0.53100604
787,0.6940707
15562,0.8085387
7525,0.48713076
12922,0.37883127
12153,0.3015535
9388,0.36327317
12289,0.29437825
4671,0.6302456
18222,0.93157405
1784,0.6008326
1656,0.59480524
6126,0.45247063
19193,0.83271897
18348,0.2794934
18390,0.6447193
15784,0.54351956
1589,0.7588481
1164,0.79274553
15855,0.8703597
19332,0.66785604
15431,0.21911813
7153,0.97111434
18501,0.68297136
6661,0.8947924
464,0.5857693
1047,0.8417802
20787,0.56174964
16277,0.88140297
1221,0.7083161
961,0.7241524
21348,0.63112414
6681,0.8030367
6960,0.6384921
4248,0.59325385
19481,0.87450874
18365,0.48887214
1000,0.8898602
1,0.6914548
14932,0.7117677
1031,0.75368685
374,0.6714407
3607,0.68294936
18254,0.72848475
1396,0.72317284
1332,0.7714803
78,0.7423963
18082,0.6649254
21059,0.59488684
12734,0.32754847
4021,0.5442508
19049,0.75625145
18258,0.5227613
19198,0.7950205
15011,0.80781454
16559,0.21667285
12695,0.5793115
20846,0.5728336
16477,0.8975055
15556,0.7447727
8926,0.30088112
21154,0.5834123
1546,0.77918184
18729,0.583472
16337,0.40301844
15059,0.4963087
4590,0.3166022
21480,0.5648682
4653,0.5270465
10211,0.98735553
15858,0.50910217
7386,0.3806814
15986,0.4476484
21291,0.65667564
15554,0.67431754
1501,0.69852585
4252,0.6694463
14971,0.86037153
21060,0.6416773
9604,0.41962132
8997,0.40779972
15681,0.85742944
13123,0.87540966
18614,0.73647493
43,0.4601811
3566,0.57563746
6511,0.6173154
21236,0.6646031
3267,0.5476073
17838,0.78421175
10529,0.6198593
3357,0.59956044
7591,0.98082775
7707,0.8592274
7292,0.72359854
15029,0.90528697
9015,0.35747284
1426,0.64594126
19388,0.7866933
6012,0.23125258
13604,0.5872994
9794,0.68317485
18508,0.654579
16497,0.38065195
6246,0.928238
15297,0.5589808
7382,0.8040971
1166,0.74721676
9752,0.41665962
12268,0.5233071
15521,0.9193412
3287,0.6069537
15485,0.5519083
14851,0.62205046
6385,0.63636047
9230,0.51881504
7438,0.24477735
21545,0.5092814
18498,0.88002115
6219,0.7400781
18682,0.80819434
230,0.76445067
13193,0.43422055
18403,0.5763117
9237,0.86151177
712,0.6874203
3395,0.49009734
916,0.79293734
12450,0.56013805
16315,0.26323232
245,0.52105254
15830,0.62003547
13577,0.2796827
6696,0.9614068
3894,0.6069645
18526,0.68753874
20721,0.46912777
15613,0.9513395
16345,0.66419286
3303,0.54728603
15921,0.77555746
18952,0.34739926
15747,0.69598347
7555,0.2935273
9252,0.28484052
18062,0.6530838
1149,0.8187059
3036,0.5180508
959,0.6861827
17997,0.6764931
804,0.6189808
764,0.75115377
3178,0.58900756
4446,0.4764225
165,0.7628322
9386,0.7369792
15091,0.6263526
4041,0.5820098
392,0.69837314
19126,0.71278626
16574,0.7685444
15210,0.6394498
4639,0.5924267
9948,0.4011295
18373,0.5298534
4549,0.62823164
7021,0.69813436
3959,0.5767362
71,0.76378417
1309,0.7029886
18963,0.7779354
11947,0.5817299
17834,0.45818228
4209,0.71664524
585,0.8164462
15449,0.267802
4711,0.6552638
19528,0.5455542
136,0.72338283
21535,0.5444171
4681,0.5352701
20802,0.5383213
12422,0.95009327
18362,0.8732602
18924,0.45158833
4039,0.56589174
3225,0.48989978
14920,0.8580462
14959,0.6841794
1020,0.6626884
9421,0.3397489
6240,0.79528505
4418,0.5293838
15688,0.8949966
6522,0.5822287
6900,0.5756249
10246,0.301495
15395,0.75957406
17980,0.8195065
9019,0.978682
173,0.60223377
9867,0.16695318
8955,0.8899138
15370,0.625138
16120,0.6714539
12436,0.6121898
15839,0.5454056
9711,0.72111666
573,0.8004102
7472,0.49421683
4247,0.506145
7584,0.59779024
10262,0.2128444
6819,0.4329985
18639,0.7030547
15408,0.95995104
15561,0.9635328
3300,0.59078175
12380,0.3406996
6919,0.92247254
6484,0.9370513
13283,0.47458464
3021,0.6265485
19219,0.47727856
16431,0.28524795
16615,0.66954607
13561,0.36055946
19280,0.6526499
875,0.8256944
18818,0.79976606
6631,0.6788941
3504,0.5506289
241,0.63187116
10133,0.09220522
10152,0.76308805
1236,0.7115551
7681,0.89680386
9450,0.4558323
6247,0.7630159
19395,0.8450916
18566,0.7677043
6694,0.85140705
12775,0.55887973
13564,0.20098837
15978,0.811628
881,0.72989476
10605,0.17569874
6439,0.30446172
4611,0.5662385
1055,0.71016735
19275,0.82511234
21010,0.6012727
10158,0.8620565
12982,0.64968884
12970,0.81374997
15650,0.7013022
18788,0.8592241
4571,0.60951525
4497,0.6193138
6898,0.8521203
1580,0.654931
7466,0.2780642
316,0.82272214
15195,0.24516258
6757,0.85699517
1694,0.7317652
15334,0.7432777
6815,0.81912327
19276,0.6202025
9143,0.3297945
10444,0.72187686
6254,0.95345956
18572,0.6847468
15518,0.9283865
7482,0.6532616
9149,0.6921683
12271,0.252085
976,0.65366346
4002,0.5267051
15550,0.7372193
15323,0.6909746
1108,0.7701636
6637,0.9560091
1437,0.6629631
4408,0.55441207
7492,0.9025217
15540,0.43615857
14993,0.49631682
13190,0.60549283
4026,0.7880897
7296,0.57288045
1398,0.73932475
18668,0.8646466
6860,0.7699983
1608,0.6332886
13587,0.89580333
15095,0.29485017
15985,0.44644088
12362,0.2222501
18739,0.3774333
6566,0.77455485
12794,0.3484011
10483,0.79414386
14964,0.44820842
18521,0.7079308
16220,0.751941
13522,0.51543534
3477,0.45991072
9402,0.8800492
12192,0.25980902
6171,0.9009331
7424,0.98835105
3043,0.60677296
6537,0.41923395
1143,0.757483
15414,0.22528625
6776,0.39172876
1197,0.6671955
18857,0.8524414
15242,0.9297956
6487,0.78869015
6559,0.4139123
4263,0.5062358
9756,0.26258013
341,0.7064611
18374,0.43194604
15031,0.8158989
16048,0.4503548
12845,0.20234135
786,0.67941624
20894,0.63215667
4227,0.51797533
19505,0.76743966
13476,0.43219975
16478,0.77748185
15884,0.42111334
16631,0.6738948
9276,0.2061173
6117,0.46255675
13146,0.7156803
54,0.7369529
12863,0.94171035
12331,0.30879787
985,0.741964
9841,0.77461874
4430,0.611335
633,0.72460854
21256,0.56726474
4200,0.39473355
16563,0.89810234
9032,0.11157233
19457,0.68589646
15469,0.83979523
13527,0.2967886
13271,0.8370272
6862,0.47470367
18736,0.7210204
3104,0.6525925
15712,0.7910035
10410,0.47334346
6232,0.363968
8963,0.20125328
3306,0.62840533
1632,0.7149083
6806,0.61974466
9849,0.4091029
347,0.6989921
15928,0.46261698
15939,0.18777403
12820,0.32798266
9101,0.1753842
6460,0.91389567
12663,0.30442637
15352,0.7280025
4705,0.64090335
1741,0.66869056
9356,0.30519134
18512,0.4869984
15484,0.9583526
13488,0.5198108
17973,0.7084835
9647,0.4835196
19351,0.87264025
15175,0.7645963
18133,0.52754366
16331,0.5404058
13364,0.7299347
1363,0.77172816
6813,0.35928738
4345,0.6124818
12214,0.26101887
6162,0.83216256
146,0.46659213
7293,0.3888616
10016,0.5674538
9035,0.9842324
6973,0.39305454
1261,0.7057749
13507,0.39485508
15487,0.29649103
15651,0.68480533
16587,0.88780403
18769,0.40597096
505,0.73361963
7577,0.38093597
3819,0.5670445
12622,0.5753448
3940,0.5367961
9952,0.9584356
4557,0.59994036
6634,0.29586172
4380,0.6496782
15330,0.94878674
3681,0.5171258
6929,0.65920883
18084,0.59344304
1704,0.7064492
12216,0.8719094
13342,0.8233912
654,0.8121209
10143,0.25247172
15673,0.34879246
3158,0.38896063
12141,0.6616121
16357,0.87189734
12817,0.93552214
3611,0.43124554
789,0.59468436
18949,0.7209017
16164,0.41407892
9608,0.84374857
10539,0.702105
13532,0.67435265
10083,0.9696711
13352,0.3965678
1660,0.74482876
3437,0.4973413
1290,0.6808866
21070,0.64026225
3905,0.55379164
19369,0.4897883
988,0.687787
13220,0.41657436
16382,0.96290714
4690,0.5557343
3707,0.6653914
21449,0.60911244
18539,0.41934004
10227,0.4216083
21093,0.6407434
12408,0.63248736
3921,0.68161166
8864,0.1118851
6318,0.4592332
3424,0.65760136
3699,0.32790104
18091,0.30195844
12480,0.49660453
19353,0.38505268
357,0.69658613
5991,0.60186017
1111,0.7757231
6292,0.9784984
7050,0.8180034
13628,0.14652163
13365,0.4257108
19069,0.812565
3741,0.27764505
7638,0.6128902
12266,0.503687
3308,0.6317277
15174,0.8275777
13489,0.640135
6965,0.96996707
914,0.71171445
15677,0.7978627
10008,0.1463657
9868,0.644416
6602,0.3723815
18855,0.5787717
16573,0.78427976
7628,0.7264485
3533,0.56720555
3628,0.6227938
3433,0.55543894
1384,0.71086955
4088,0.65537405
21072,0.5887089
3456,0.58489347
18306,0.49568874
4074,0.62465656
15794,0.8059065
12930,0.5591858
12736,0.94238174
14840,0.5552257
11850,0.9482479
10340,0.23737483
15621,0.92241764
10043,0.93438244
9618,0.99417746
21408,0.39726514
5999,0.21566905
21149,0.60821813
6172,0.70182204
9412,0.07327111
6585,0.22859769
240,0.736003
6241,0.36516747
12800,0.98326415
6144,0.866459
15675,0.37077895
6234,0.35464612
13500,0.43149137
15229,0.30108374
4166,0.60126895
18261,0.7481046
6291,0.5184963
891,0.80251676
290,0.7874005
12356,0.14931658
3987,0.47068816
14869,0.48262724
3070,0.54973006
12805,0.6353669
13481,0.6643586
10179,0.29627222
19248,0.78674847
3410,0.5137609
18336,0.63313955
519,0.84355545
1167,0.7642503
1104,0.75512785
7277,0.5425418
18916,0.32774243
20963,0.6159613
15770,0.83738
15054,0.39636767
6531,0.24060258
3714,0.32164034
4268,0.55550146
3697,0.60298085
15588,0.6564933
16263,0.17145824
18906,0.62041235
7611,0.5790815
19201,0.81000745
6705,0.98925066
6687,0.8162084
9099,0.33908933
11888,0.3320484
3060,0.5545237
18226,0.86847216
3460,0.70900416
18211,0.8761261
10299,0.14643417
1054,0.72155726
13592,0.718618
6657,0.9393234
4082,0.57535285
13168,0.4168571
10389,0.7904203
13535,0.43035716
18870,0.78958964
21274,0.6188812
6972,0.6606915
12171,0.42055592
12572,0.20551679
13098,0.26346648
13439,0.3617016
14884,0.71136063
15833,0.19955046
10243,0.9776405
17899,0.8061719
3865,0.63220936
6684,0.32829964
15527,0.39490432
12518,0.50414973
3022,0.6335458
7324,0.35041317
15541,0.5945413
10125,0.2602063
15582,0.8419205
6673,0.25550047
972,0.6669675
4453,0.5870233
6921,0.9666871
21413,0.66010624
853,0.73556936
13467,0.59370995
576,0.688026
212,0.6136976
15551,0.41957107
7323,0.3221906
13075,0.7297119
20879,0.66596574
15421,0.766912
4493,0.6179175
18583,0.62706244
4547,0.2741418
6387,0.8303895
10402,0.3594507
19149,0.50352466
7467,0.9603081
9395,0.3130265
10461,0.58098215
15057,0.18449175
12044,0.6608397
21618,0.62150127
15976,0.5418676
19055,0.529014
3693,0.5548674
9107,0.27840114
9448,0.49323446
12895,0.5755709
351,0.74119884
1517,0.6765551
15840,0.53540796
12788,0.22315493
12909,0.95821744
9126,0.16505452
7479,0.33075014
10584,0.53661346
3051,0.6917059
1408,0.712282
3969,0.6068083
21431,0.62893105
13390,0.8271792
3568,0.6057439
9960,0.19434516
660,0.86440235
10346,0.4986018
18758,0.5529459
3361,0.61053693
4296,0.55884224
13479,0.9248818
855,0.6730036
3795,0.6188018
16061,0.17931683
10114,0.31420523
3436,0.5598079
4160,0.5704199
3324,0.4781508
3840,0.6609811
15668,0.29043767
18078,0.79916745
18984,0.3111864
4397,0.547196
16180,0.7249116
6377,0.9883708
6837,0.49709857
12150,0.5781101
12302,0.67349976
176,0.79190487
13579,0.60712487
19302,0.5522591
3673,0.44404045
18921,0.60009474
12619,0.8947176
17840,0.8817743
14951,0.4065638
3396,0.5186267
18627,0.70305127
4404,0.62748057
15878,0.25020272
15514,0.3895229
18771,0.741354
16134,0.7517917
3548,0.5888877
15381,0.32428703
9097,0.26189703
19056,0.6722818
530,0.7328969
12352,0.9537925
20812,0.67483467
3278,0.6118729
1276,0.66962457
4735,0.35370818
6216,0.86042607
153,0.70644593
276,0.63469446
1093,0.7198632
15390,0.2596321
18072,0.7907361
10205,0.9532942
4194,0.6878766
12923,0.3919043
13288,0.43094215
18712,0.7100836
16605,0.9470427
11970,0.8054089
9110,0.9006551
7354,0.7664283
20841,0.54739547
9154,0.42936555
4277,0.6066294
12531,0.9602936
19240,0.79466164
10468,0.2395099
21020,0.5174618
6889,0.7731364
16114,0.6517505
456,0.5980844
4254,0.6375241
4029,0.6210171
10458,0.25325575
9551,0.89716715
1438,0.6761981
12609,0.9748105
9341,0.7828516
19027,0.6191938
21448,0.62518764
15925,0.895468
4104,0.53508794
18716,0.83476967
15874,0.67279494
13115,0.63114446
10209,0.39753821
12253,0.66892594
16115,0.7256104
4329,0.6639607
10355,0.14415511
3448,0.6252324
7219,0.54218143
11827,0.65221417
21017,0.59525913
20804,0.54888815
15816,0.48470515
6663,0.48136845
20733,0.5466269
4578,0.5446689
7018,0.41739666
3039,0.5069334
21030,0.63359404
13298,0.31979015
1038,0.79991364
4561,0.51919365
18460,0.50442684
1367,0.3834195
1102,0.6085842
12697,0.76155686
249,0.6934702
8888,0.70973647
15710,0.51787275
21468,0.59837115
18212,0.5363488
15662,0.3256214
12990,0.74842316
9580,0.44195893
3277,0.6534603
6188,0.15681568
996,0.63172495
9247,0.9676316
12491,0.48460978
6975,0.5218876
19168,0.679203
16026,0.5453154
15013,0.21031427
18227,0.7896977
12492,0.53405833
18881,0.60357445
12162,0.9630095
21192,0.5878398
10130,0.6399311
19262,0.7403333
19165,0.60557246
21343,0.6460932
13328,0.46784997
9119,0.24192856
18558,0.81941086
18012,0.70420593
7251,0.46391645
4157,0.571184
13519,0.6550934
12337,0.5447438
874,0.82443774
10063,0.9084718
21375,0.70674706
18019,0.8138089
7512,0.49927625
20732,0.4663822
6295,0.38676214
4480,0.63004166
16592,0.71497864
3664,0.6399944
9804,0.26946297
18221,0.27768785
16321,0.9033915
13242,0.6968094
1578,0.6467946
18709,0.82718825
9954,0.52822065
9106,0.8681944
15391,0.5370388
21225,0.72994727
13114,0.44047436
16006,0.5009443
3,0.6152429
1595,0.7251783
19488,0.69754535
1094,0.70299953
10517,0.6742691
18108,0.3371162
13191,0.9618709
7412,0.33232275
3646,0.5903047
326,0.79382783
3595,0.6275325
12028,0.9477473
7648,0.1904405
969,0.64991546
1496,0.51576006
14967,0.95589495
16141,0.32358357
21334,0.67437017
658,0.6438983
3147,0.41192278
11872,0.7266028
18931,0.3771165
9681,0.20536228
6083,0.30139142
21229,0.69896203
11993,0.28877392
6153,0.5013368
6114,0.29297677
590,0.5163397
11861,0.7813721
6464,0.22500479
6450,0.59026676
3651,0.60509235
15944,0.9453712
12589,0.6217665
7093,0.3601579
190,0.72254866
4474,0.6884653
401,0.48619103
15678,0.31969506
1489,0.688395
3576,0.52843475
21453,0.6493743
18055,0.7296274
8968,0.4931295
12792,0.26141655
6256,0.32498476
6909,0.2318777
19277,0.6986587
16226,0.58612925
1136,0.64790326
18220,0.84711254
18043,0.4394509
9710,0.57635087
1027,0.68202245
12001,0.39139694
6166,0.3207721
998,0.8125205
16031,0.42380902
21300,0.81617534
6536,0.78997135
10275,0.5525446
4601,0.63003683
10082,0.50370014
3764,0.57611376
15576,0.8692194
15538,0.5762814
19546,0.6138635
514,0.6100752
16415,0.9551927
12702,0.44424692
13605,0.6410214
942,0.799416
1473,0.54507345
7197,0.9132274
7328,0.3207593
18380,0.80306584
12423,0.8067009
15454,0.81483924
3515,0.57636285
149,0.7034682
9875,0.6701292
383,0.750712
4591,0.55018604
12601,0.2634354
21358,0.726789
16022,0.3447801
15548,0.6036163
1297,0.6773048
15552,0.4112779
1506,0.7409427
7273,0.6381999
4726,0.58178616
7336,0.70206344
835,0.71924025
14893,0.46388528
1145,0.7412179
3234,0.54956055
9194,0.30332223
9883,0.37916267
8924,0.60637724
10292,0.49773118
12209,0.29604402
18528,0.8634824
1432,0.65586185
813,0.62383777
7016,0.379681
18982,0.73335856
6044,0.23139441
9180,0.49611804
7579,0.84344435
1443,0.9021236
6226,0.62888634
3172,0.6058175
7147,0.8847675
12375,0.37037167
671,0.66062486
9353,0.35476348
15692,0.93855876
4261,0.7001252
13621,0.4808345
18631,0.91437054
12980,0.98729837
4350,0.6469564
20818,0.5980899
18527,0.44084728
3589,0.8521506
10089,0.15356226
1551,0.797896
3385,0.60134864
10624,0.108705595
4598,0.5839197
15263,0.74225
4468,0.58369184
13032,0.38630384
18646,0.7955092
12535,0.9017693
15474,0.9558382
6561,0.9189742
3068,0.4623797
15948,0.81555736
9156,0.38493264
10574,0.3015055
6457,0.6851797
13540,0.96222883
10380,0.25690895
4362,0.32842362
7187,0.85494673
6733,0.98870814
17859,0.80004716
9702,0.16759796
3603,0.5244849
6865,0.46607608
448,0.82734746
12282,0.82195807
3649,0.5818817
15138,0.8844366
15400,0.7356143
568,0.74825037
20831,0.5929795
10108,0.93893516
10012,0.3626699
402,0.6911456
19143,0.4865757
4443,0.6085294
7613,0.99219006
21217,0.5434189
14940,0.7698366
4489,0.5888826
1127,0.6439507
3249,0.72972727
12239,0.5115463
9507,0.60128564
13620,0.8963272
3012,0.555048
7289,0.62571454
20987,0.56521523
18730,0.8438746
220,0.7899134
1757,0.6323773
21476,0.5609693
15041,0.42374372
625,0.8014266
18934,0.505517
9244,0.40140644
6912,0.64644516
20815,0.5319275
12559,0.3738552
18674,0.6086407
6805,0.95675075
15157,0.6512242
7366,0.8691946
3705,0.4023635
17885,0.5660588
